Date,Cash,Stock_01_Shares,Stock_01_Value,Stock_02_Shares,Stock_02_Value,Stock_03_Shares,Stock_03_Value,Stock_04_Shares,Stock_04_Value,Stock_05_Shares,Stock_05_Value,Stock_06_Shares,Stock_06_Value,Stock_07_Shares,Stock_07_Value,Stock_08_Shares,Stock_08_Value,Stock_09_Shares,Stock_09_Value,Stock_10_Shares,Stock_10_Value,Stock_11_Shares,Stock_11_Value,Stock_12_Shares,Stock_12_Value,Stock_13_Shares,Stock_13_Value,Stock_14_Shares,Stock_14_Value,Stock_15_Shares,Stock_15_Value,Comm_01_Shares,Comm_01_Value,Comm_02_Shares,Comm_02_Value,Comm_03_Shares,Comm_03_Value,Comm_04_Shares,Comm_04_Value,Comm_05_Shares,Comm_05_Value,Comm_06_Shares,Comm_06_Value,Idx_01_Shares,Idx_01_Value,Idx_02_Shares,Idx_02_Value,Idx_03_Shares,Idx_03_Value,FX_01_Shares,FX_01_Value,FX_02_Shares,FX_02_Value,FX_03_Shares,FX_03_Value,FX_04_Shares,FX_04_Value,FX_05_Shares,FX_05_Value,FX_06_Shares,FX_06_Value,Idx_04_Shares,Idx_04_Value,Total_Value,_fx_exposure,_hedge_score,_rms_unhedged
1998-06-25,114841.35157736488,10,1305.0958974733253,10,1249.1054881028099,-9,-1226.26918305374,-7,-1687.8406953918502,-7,-468.8772034538917,-12,-1804.4648587953,11,3530.561684864378,8,1057.5387025764815,-10,-1488.3496976298577,8,1316.624304010564,11,3498.5428074996034,7,1631.0939406391678,-7,-976.0065916455143,7,2390.6708796995927,-7,-284.25087303841883,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-30,-3985.0859830479376,-33,-3933.239310883109,-42,-3974.8044587646227,-50,-3970.0872478453384,-38,-4008.0218908593406,-44,-3947.9592938417113,0,0.0,99065.32799398017,"{'Crncy_03': np.float64(17636.318280363677), 'Crncy_04': np.float64(-11690.422515431062), 'Crncy_02': np.float64(-6456.700771620835), 'Crncy_01': np.float64(8553.979608545571)}",0.0,3862.765558479635
1998-06-26,114355.51832067971,10,1262.5089095903684,10,1246.9758330622992,-9,-1231.768943256721,-6,-1465.5704296356284,-7,-451.12978070661393,-11,-1685.0374106582672,11,3480.974534636979,8,1092.372801116587,-11,-1634.9567568380658,8,1271.8290694817283,11,3439.3623611635503,7,1632.3414187937456,-7,-978.5175002316375,7,2325.9814077025235,-7,-279.9090360233728,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3861.7478098440483,-33,-3932.693938641209,-42,-3955.4453193264917,-50,-3951.2989597536894,-37,-3893.655474780078,-44,-3937.703162278766,0,0.0,98848.4301342529,"{'Crncy_03': np.float64(17364.58248686272), 'Crncy_04': np.float64(-11813.25086848521), 'Crncy_02': np.float64(-5938.587870133837), 'Crncy_01': np.float64(8412.712729953799)}",0.0,3725.2155122731588
1998-06-29,116739.94434566116,10,1260.4946821974347,10,1233.7736453320967,-9,-1226.9566955461173,-6,-1448.9552578166406,-7,-458.28599629136363,-11,-1685.3562189526656,11,3483.207665958299,8,1092.916736031544,-11,-1629.3884846668002,-8,-1265.7116965282526,11,3447.816827260693,7,1596.1618566037805,-7,-996.8475346370793,7,2347.229564500618,-7,-281.9414049721978,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3864.9430581480824,-33,-3930.0031396857535,-41,-3882.7271360864306,-49,-3896.459233694634,-37,-3921.2170546455145,-44,-3931.755762373259,0,0.0,98780.99664950083,"{'Crncy_03': np.float64(14720.108079762696), 'Crncy_04': np.float64(-11770.895716422483), 'Crncy_02': np.float64(-5872.793892894725), 'Crncy_01': np.float64(8391.73921802786)}",0.0,2901.8609347363586
1998-06-30,116920.6305956955,10,1287.6869072890154,10,1228.8761061550208,-9,-1226.6128826772558,-6,-1458.4494913352337,-7,-476.31965146783455,-11,-1686.3137269897495,11,3549.7718828590187,8,1081.4870848228506,-11,-1635.5136509092224,-8,-1279.1304501036188,12,3797.307586339968,7,1590.6722867253866,-7,-1001.8694682518599,7,2330.230892521866,-7,-272.42631171310677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-30,-4021.641000842533,-33,-3942.292878461376,-42,-3974.284952227753,-50,-3960.4521514943754,-38,-4034.970911095616,-45,-4010.194289382144,0,0.0,98806.19152545695,"{'Crncy_03': np.float64(15051.716703394324), 'Crncy_04': np.float64(-11969.350260777343), 'Crncy_02': np.float64(-6103.0764073776645), 'Crncy_01': np.float64(8850.107078025927)}",0.0,3054.1636969882106
1998-07-01,117595.16661685376,10,1303.3694168508111,10,1237.3935309449466,-9,-1219.0508114878344,-7,-1680.8812505011033,-7,-477.1784355100399,-11,-1717.5767976620946,11,3569.4279936574358,8,1080.3983276602864,-11,-1644.9806829838108,-8,-1289.391849896546,11,3539.2767378153703,7,1599.6545417229781,-7,-1020.4503198759586,7,2305.2051105921146,-7,-268.6387948096636,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-30,-4007.5086927963566,-34,-4047.3710070405446,-42,-3966.335171809774,-50,-3966.578246158244,-38,-4027.011189874475,-45,-4010.083305199788,0,0.0,98886.85572049147,"{'Crncy_03': np.float64(15066.151732944154), 'Crncy_04': np.float64(-12050.772905853828), 'Crncy_02': np.float64(-6244.775652416967), 'Crncy_01': np.float64(8545.973541843534)}",0.0,2990.584344406355
1998-07-02,130811.43668209955,10,1258.4803771610125,10,1217.3771244626428,-9,-1206.8483990222396,-7,-1704.5456228092905,-7,-458.85854790437594,-11,-1656.9640476607406,-11,-3422.004830202329,8,1065.158792715362,-11,-1643.8668948414975,-8,-1258.4101770361221,-11,-3437.0561895105366,7,1600.4033140435472,-7,-1012.9174194537879,7,2194.242066217887,-7,-254.32000017271685,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3881.383445906737,-33,-3912.8050507330345,-42,-3931.071336137879,-49,-3867.973090378085,-37,-3909.107732031177,-44,-3897.9691323179663,0,0.0,98690.99644058148,"{'Crncy_03': np.float64(7827.358980565326), 'Crncy_04': np.float64(-11774.780374546428), 'Crncy_02': np.float64(-6132.902363306455), 'Crncy_01': np.float64(1360.1933032743718)}",0.0,2580.4663578916834
1998-07-03,123947.77008767283,10,1252.0059195396052,10,1218.0160508590989,-9,-1212.8635387924762,-7,-1697.496773202024,-7,-449.12600911121865,-11,-1643.4063909689912,11,3437.1941295423467,8,1052.0957234297061,-11,-1651.1061834963837,-8,-1264.7248846010002,-11,-3433.213658547446,7,1628.8480993904982,-7,-1001.3672516018751,7,2196.602830059074,-7,-255.89043163264574,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3866.866766962304,-33,-3896.406989016143,-42,-3922.833664575755,-49,-3876.111928551436,-37,-3902.681990549215,-44,-3896.205360090863,0,0.0,98762.23101879339,"{'Crncy_03': np.float64(14676.976739046138), 'Crncy_04': np.float64(-11732.551585722023), 'Crncy_02': np.float64(-6135.379147238906), 'Crncy_01': np.float64(1366.5216247810595)}",0.0,2253.387164443225
1998-07-06,115815.72016690216,10,1261.6457469226004,10,1234.4124721142095,-9,-1223.3474531404916,-7,-1685.6648940696216,-7,-445.69101753344046,-11,-1672.5275248276098,11,3431.833297213357,-8,-1047.7416627787043,11,1665.0276995999243,-8,-1268.8690503106918,11,3474.7165848622,7,1606.8904541609713,-7,-979.0198333241566,7,2170.1603700141964,-7,-251.45623637025506,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3896.3802892835847,-33,-3915.6412083124746,-42,-3919.314103118175,-50,-3932.2564520008455,-37,-3909.6411150580616,-44,-3885.7807027845497,0,0.0,98627.07524887696,"{'Crncy_03': np.float64(14740.130646468908), 'Crncy_04': np.float64(-8437.752841480586), 'Crncy_02': np.float64(-8318.929614647892), 'Crncy_01': np.float64(8286.920762192058)}",0.0,3825.935411338619
1998-07-07,115676.937004298,10,1271.5730105020584,10,1221.2966500194495,-9,-1195.6312210622752,-7,-1718.6430764064708,-7,-458.85854790437594,-11,-1678.0283218483464,11,3459.9773925326754,-8,-1042.2988449651384,11,1668.978605646765,-8,-1266.6983695852648,11,3478.559523997265,8,1817.2810689317255,-7,-990.3190675148785,7,2161.6610340248203,-7,-254.59712366547504,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3903.442787265694,-33,-3917.9680559040585,-42,-3910.848325134934,-50,-3921.4324293556083,-37,-3905.946371643887,-45,-3969.260883514284,0,0.0,98622.29086418207,"{'Crncy_03': np.float64(14744.220611679524), 'Crncy_04': np.float64(-8286.152161017611), 'Crncy_02': np.float64(-8345.8774039372), 'Crncy_01': np.float64(8362.061665977824)}",0.0,3885.6393317365987
1998-07-08,128350.8055074216,10,1285.3849331256629,-10,-1203.4498439292279,-9,-1175.0619027369703,-7,-1736.7679177420468,-7,-454.5647433661836,-11,-1682.557890882749,11,3485.8880821227945,-8,-1031.4134513378203,-11,-1645.2728350955701,-8,-1283.0771423316678,-11,-3477.0219401712648,8,1815.5646962934707,-7,-987.5567012761603,7,2136.6352520950677,-7,-253.02669220554614,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3912.176898200367,-33,-3924.8037948587335,-42,-3924.830853854442,-50,-3928.5985135425462,-37,-3921.8398402652533,-45,-3967.309099463538,0,0.0,98564.9484097985,"{'Crncy_03': np.float64(14808.900337212846), 'Crncy_04': np.float64(-14025.163633645012), 'Crncy_02': np.float64(-8366.710876846795), 'Crncy_01': np.float64(1376.6760758407481)}",0.0,3183.9299385674967
1998-07-09,130602.0527897537,10,1267.2567313022832,10,1233.5524018761366,-9,-1210.0994464001285,-7,-1712.097251138305,-7,-452.56102960720557,-11,-1666.3800849356767,-11,-3435.407185432683,8,1030.869032423236,-11,-1640.1932658847074,-8,-1270.0529191088663,-11,-3463.188583800953,8,1816.422973224605,-7,-984.7948008075789,7,2109.2487063241288,-7,-250.99434763208325,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-29,-3934.9715509379557,-33,-3929.3487484758643,-42,-3913.9145984783618,-50,-3913.140331820855,-37,-3929.1692936557943,-45,-3948.8946823275546,0,0.0,98404.19451445952,"{'Crncy_03': np.float64(7865.4598211085395), 'Crncy_04': np.float64(-11592.475366465875), 'Crncy_02': np.float64(-6266.3714379336925), 'Crncy_01': np.float64(1364.9679136932295)}",0.0,2617.0537814177032
1998-07-10,135053.06769006432,10,1222.9429522228552,10,1211.8356781719572,-9,-1177.5023399319507,-6,-1402.994426415936,-7,-441.6835032608585,-11,-1616.8739949029402,-11,-3331.317142229034,-8,-993.8578228910245,-11,-1640.7576810342562,-8,-1244.7940888493533,-11,-3380.1825270854574,7,1551.8260358198324,-7,-964.9584075585178,-6,-1762.1927658822833,-7,-243.23449982905908,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-27,-3675.3190471120993,-31,-3679.866578066164,-40,-3728.114497782786,-47,-3690.257994437982,-35,-3740.7458026008376,-42,-3662.5906977763466,0,0.0,98662.42853863207,"{'Crncy_03': np.float64(7364.266512705215), 'Crncy_04': np.float64(-11125.170080599713), 'Crncy_02': np.float64(-7699.436707693818), 'Crncy_01': np.float64(-2753.404258067709)}",0.0,4208.431888904106
1998-07-13,126127.59557002183,10,1216.7564743023345,10,1184.7435652869913,-9,-1150.6576440325082,-6,-1443.3450767668264,-6,-373.1880366858047,-11,-1580.957875652949,-10,-3001.66621711588,8,1005.2877160995318,-11,-1621.5675659496014,8,1210.8522579476523,-11,-3319.4647010093904,7,1555.5805216805084,-7,-959.4343155150195,6,1782.4294545954115,-6,-199.30157622931395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-26,-3533.4020835619726,-31,-3648.7503420239996,-39,-3617.506384640107,-46,-3625.1007077920467,-34,-3641.337001648575,-42,-3637.575636702641,0,0.0,98729.99039460762,"{'Crncy_03': np.float64(9936.69857252903), 'Crncy_04': np.float64(-10935.733486381358), 'Crncy_02': np.float64(-5528.767685650264), 'Crncy_01': np.float64(833.869580457726)}",0.0,1749.4210694948483
1998-07-14,131197.42857507605,10,1226.252273013142,-10,-1173.9927869254184,-9,-1145.4283137145208,-6,-1441.8347405745656,-7,-437.3897565590835,-11,-1587.4291785574262,-11,-3317.9150614065584,-8,-1001.4776710300915,-11,-1621.5675659496014,8,1221.5083269633842,-11,-3389.4047646656654,8,1775.5178136410036,-7,-998.3539517019656,6,1833.4253135242284,-6,-204.76516044803589,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-27,-3663.519990226009,-32,-3764.2661058103513,-40,-3711.898442136567,-47,-3707.6916854763535,-35,-3746.352176964607,-43,-3727.897759962992,0,0.0,98612.947190108,"{'Crncy_03': np.float64(9858.398086588411), 'Crncy_04': np.float64(-13369.533160858447), 'Crncy_02': np.float64(-7637.687160054094), 'Crncy_01': np.float64(885.967009932956)}",0.0,2750.3835435074175
1998-07-15,130911.9369835692,10,1217.9073837405215,-10,-1171.4127754398844,-9,-1151.8780891206895,-6,-1408.60471273033,-6,-361.65626478701614,-11,-1570.603285533971,-11,-3330.423395766323,-8,-982.4279296825173,-11,-1628.9051300288097,8,1213.2202732844817,-11,-3354.8193328800153,8,1774.08795616916,-7,-1011.9133354814209,6,1866.2086236335447,-6,-202.15213554985695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-27,-3690.3948109994494,-31,-3663.266752661272,-40,-3723.9203621225665,-47,-3702.8097692250412,-34,-3661.1837556174105,-43,-3717.6306440982435,0,0.0,98649.35873867209,"{'Crncy_03': np.float64(9826.961883436681), 'Crncy_04': np.float64(-13282.925797302305), 'Crncy_02': np.float64(-7691.573755510036), 'Crncy_01': np.float64(1044.1655192025332)}",0.0,2708.00537034515
1998-07-16,133688.04043947312,-10,-1222.6552054524363,-10,-1179.5830442442086,-9,-1139.152822895038,-6,-1417.6673614713745,-6,-358.7119367177056,-11,-1588.4000454924633,-11,-3350.5267914079145,-8,-975.8963547063873,-11,-1613.6655867208447,8,1208.878911833628,-11,-3392.479320059704,8,1766.078035966624,-7,-1026.2256366869838,6,1861.3515985319805,-7,-238.33839145313445,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-27,-3700.4141913044487,-32,-3771.211847249033,-40,-3709.780977055516,-47,-3698.7517643443666,-35,-3774.956447291009,-43,-3697.539593122452,0,0.0,98668.39166813032,"{'Crncy_03': np.float64(7460.474166946464), 'Crncy_04': np.float64(-13344.855835320468), 'Crncy_02': np.float64(-7609.917870070007), 'Crncy_01': np.float64(827.3055874680499)}",0.0,3249.066241301646
1998-07-17,130573.12588369485,10,1257.1853614071485,-10,-1189.0439164773582,-9,-1144.3824929490618,-6,-1439.8925038110162,6,393.06195990597774,-11,-1612.6673862528405,-11,-3438.534337624594,-8,-1005.831973680907,-11,-1617.6166599027608,8,1241.4392615852714,-11,-3445.5110637796543,8,1755.2080383723726,-7,-1027.9832202981295,6,1931.3698506466742,-6,-212.68337846141463,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-28,-3839.864510803634,-32,-3778.862895765374,-41,-3819.8692830138502,-48,-3786.994943853406,-35,-3786.8613248686183,-44,-3788.8373685486763,0,0.0,98215.953095521,"{'Crncy_03': np.float64(10846.877797009678), 'Crncy_04': np.float64(-13583.40457828471), 'Crncy_02': np.float64(-7906.38842263643), 'Crncy_01': np.float64(1087.0327425911678)}",0.0,2700.937085078064
1998-07-20,118248.8100686429,9,1184.8160548100918,10,1216.3511963433568,-9,-1165.6489496211095,-6,-1500.3105831429655,6,420.7872511350604,-10,-1499.8893049549201,10,3279.4548014362763,8,1021.6162502068343,-11,-1639.628850735159,8,1278.3412505282492,-10,-3219.6200846585775,7,1559.3346903991594,-7,-1038.529187735141,6,1994.1031146350558,-6,-220.28483516091677,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-27,-3661.434942164522,-31,-3684.750811085485,-39,-3665.0650683882864,-47,-3715.938442891736,-35,-3752.5479907073914,-42,-3681.3589223139666,0,0.0,97758.6067045768,"{'Crncy_03': np.float64(17296.950859897093), 'Crncy_04': np.float64(-11060.76671540149), 'Crncy_02': np.float64(-5671.206211861825), 'Crncy_01': np.float64(1105.9148808515174)}",0.0,3466.809088374486
1998-07-21,112138.3127040887,9,1218.2240138888674,10,1246.8834905662727,-9,-1186.2181547010691,-6,-1466.0019091485974,6,409.9915054827684,-11,-1651.1718822441046,10,3343.216715181772,8,997.6677066272557,-11,-1679.1379112035654,8,1277.7491078238018,11,3583.854015438177,7,1579.6086286189868,-7,-1044.8067211961509,6,2024.0530685141207,-6,-216.72167257328124,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-28,-3790.8193786216425,-32,-3821.524828105357,-40,-3782.907026026911,-48,-3801.19550005521,-36,-3859.7264902335737,-43,-3792.9760639174738,0,0.0,97726.3534182038,"{'Crncy_03': np.float64(17693.010358692904), 'Crncy_04': np.float64(-11436.271864769116), 'Crncy_02': np.float64(-5889.996135336942), 'Crncy_01': np.float64(8070.447642488409)}",0.0,3950.857236667237
1998-07-22,110474.35242345798,10,1359.6250751200755,11,1381.2691863450652,-10,-1334.095977821025,-7,-1722.1674398057655,6,410.9729729595746,-12,-1803.7493864179396,11,3792.3500945615783,9,1111.3545001831635,12,1831.7868122220711,9,1443.4617851231262,12,3934.8122640835563,8,1823.8607692143894,-8,-1202.099758315203,8,2711.6884449067443,-7,-253.85808705918285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-32,-4325.974980975107,-36,-4316.231771854545,-46,-4369.827281112743,-55,-4357.795770024505,-41,-4391.592809126884,-49,-4345.74572336729,0,0.0,97852.39534229712,"{'Crncy_03': np.float64(20125.625788028487), 'Crncy_04': np.float64(-9328.983986374076), 'Crncy_02': np.float64(-6782.10130518561), 'Crncy_01': np.float64(9470.670758831428)}",0.0,4888.059643759654
1998-07-23,107538.07463172074,10,1351.8556017448045,11,1376.3023355080804,-10,-1326.9296865312213,-7,-1759.1732554983637,6,416.8615795241236,-12,-1818.5744152158832,11,3801.284815109896,9,1115.6407101363538,12,1822.551292615076,9,1443.9057879987818,12,3935.65027825269,8,1862.1912792286018,8,1276.424029813281,8,2664.200393826991,7,253.5809635664247,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-32,-4312.957160471332,-37,-4430.419763796439,-46,-4380.1064988943135,-55,-4373.673670974706,-41,-4394.3304218670855,-49,-4353.254580082426,0,0.0,97709.10424571407,"{'Crncy_03': np.float64(20162.01837611371), 'Crncy_04': np.float64(-9429.665621952641), 'Crncy_02': np.float64(-6718.318028227492), 'Crncy_01': np.float64(12401.73698414606)}",0.0,5815.819863025431
1998-07-24,103880.11027250112,10,1352.1435038022016,11,1375.8291873013627,-10,-1335.0644771811574,-7,-1775.2846485820946,6,419.5604911501606,12,1816.8098590636266,11,3782.521901958431,9,1106.4559097009962,12,1823.1668359035923,9,1443.017782247471,12,3931.458426292954,8,1844.7419437997148,8,1273.2670398261746,8,2653.9469707377384,7,254.68950628818183,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-33,-4416.428130815514,-36,-4306.870817692696,-46,-4396.884026153025,-55,-4394.308304252145,-41,-4383.983576999399,-49,-4380.242928553565,0,0.0,97568.65272034412,"{'Crncy_03': np.float64(20172.419586562835), 'Crncy_04': np.float64(-9375.324282575773), 'Crncy_02': np.float64(-3355.884497192435), 'Crncy_01': np.float64(12526.04942551473)}",0.0,5697.810562672515
1998-07-27,100371.0285432436,10,1375.7392048375,11,1369.4431109957795,-10,-1322.0875672150446,7,1799.2005330598324,6,426.4304660433719,12,1835.8710042494097,11,3816.920850477329,9,1132.173532419858,12,1831.7868122220711,9,1471.8781253940988,12,3973.380508118448,8,1847.8887175818556,8,1258.9190573012047,8,2707.9110552862444,7,259.4932564167619,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-33,-4396.336975718955,-37,-4419.453282778928,-46,-4401.14213445823,-55,-4405.583417003272,-41,-4375.237467257387,-49,-4393.24951641555,0,0.0,97764.9744168,"{'Crncy_03': np.float64(20272.931665471187), 'Crncy_04': np.float64(-9486.813860068047), 'Crncy_02': np.float64(384.7779597858016), 'Crncy_01': np.float64(12614.052901999776)}",0.0,6207.5431170481315
1998-07-28,100477.27546331804,10,1379.9114553650875,11,1360.9285252146315,-10,-1299.6201939855018,7,1814.3045265699207,6,407.0472765616019,12,1866.2280659286228,11,3833.449534675957,9,1165.850740766472,12,1859.49464734727,9,1460.777897273691,12,3997.695386821797,8,1817.8530119204627,8,1268.6756108949623,8,2718.7039559332457,7,257.64565271335044,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-33,-4387.017030246571,-37,-4422.510983646313,-46,-4393.7467559334455,-55,-4395.139696699681,-42,-4461.846905723629,-49,-4405.628730984642,0,0.0,97920.33145408533,"{'Crncy_03': np.float64(20331.919522233093), 'Crncy_04': np.float64(-9483.230480067537), 'Crncy_02': np.float64(486.73758996507695), 'Crncy_01': np.float64(12573.51946187094)}",0.0,6235.996722863711
1998-07-29,97917.09085321512,10,1376.1704367756831,11,1386.4722825580764,10,1314.146677762194,7,1815.5635611217908,6,411.70904878014323,12,1850.3433187539722,11,3908.9481977171135,9,1168.2998998826604,12,1881.045043966401,9,1467.216251428736,12,4049.67853674058,8,1813.5628958328898,8,1248.5880095130224,8,2750.54297097325,7,252.47242084466757,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-33,-4386.3113617325735,-37,-4428.992774519705,-46,-4401.410872351662,-56,-4476.296644386068,-42,-4462.3706431263645,-49,-4412.795593717226,0,0.0,98043.6725160327,"{'Crncy_03': np.float64(20504.12209456577), 'Crncy_04': np.float64(-6847.972340469032), 'Crncy_02': np.float64(400.5915481594866), 'Crncy_01': np.float64(12638.018250394955)}",0.0,6791.599399389725
1998-07-30,98064.33076544804,10,1372.2859330185147,11,1383.870844027348,11,1451.9528876713757,7,1841.4927710426966,6,414.16259353697865,12,1862.3448607712348,11,3849.979042098222,9,1170.7495127485001,13,2044.4693560118412,9,1499.6284613515875,12,4010.272723815072,8,1806.1252810671197,8,1249.7359332844164,8,2778.6043870495037,7,255.98281425535254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-34,-4526.8536538743165,-38,-4547.188199152746,-47,-4484.122722535876,-56,-4464.864942595146,-42,-4458.483127818127,-50,-4493.779919620532,0,0.0,98080.69560160107,"{'Crncy_03': np.float64(20543.526822954453), 'Crncy_04': np.float64(-6838.672472531471), 'Crncy_02': np.float64(430.0567472457151), 'Crncy_01': np.float64(12856.746304081067)}",0.0,6859.180099507055
1998-07-31,98436.0756828408,10,1382.0694784997413,11,1395.4601261217197,11,1450.0352035739224,7,1872.2052561060912,6,417.35226368845474,12,1866.2280659286228,11,3933.9654152524004,9,1151.7675313488069,13,2071.15060192178,9,1493.6344225302382,12,4030.3948600016515,8,1822.1442153521207,8,1237.1095702621737,8,2862.787797905259,7,258.56943018969395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-34,-4537.5533076748525,-38,-4552.54731909925,-48,-4576.795246968077,-57,-4536.534626515367,-43,-4567.311718765898,-51,-4578.236514637414,0,0.0,98331.97118786263,"{'Crncy_03': np.float64(20907.663172220175), 'Crncy_04': np.float64(-6968.788933735198), 'Crncy_02': np.float64(368.6602382925512), 'Crncy_01': np.float64(12937.339761905147)}",0.0,6926.907641072112
1998-08-03,98024.46594611398,10,1381.2062381884843,11,1421.9502894543775,11,1484.1236128310247,7,1860.373622591042,6,419.0697574117575,12,1859.5207831793423,11,3870.9756353867674,9,1150.5429517907128,13,2114.5079475007456,9,1461.666059254022,12,3977.572360078184,10,2303.4247261138826,8,1205.5433965522031,8,2884.912658070509,8,296.24698119844743,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-34,-4551.525144454717,-38,-4562.176932850654,-48,-4592.636074108186,-58,-4622.322694625695,-43,-4587.52825925973,-51,-4573.836906885376,0,0.0,98226.07695353113,"{'Crncy_03': np.float64(20935.40471823464), 'Crncy_04': np.float64(-6404.643337944187), 'Crncy_02': np.float64(258.76645133134025), 'Crncy_01': np.float64(12902.10918797971)}",0.0,7039.208940853266
1998-08-04,98044.5388560205,10,1350.416867892709,11,1412.7260909389302,11,1467.931743003781,7,1830.1645302927775,6,421.7686690377945,12,1858.4620494879882,11,3899.567289957139,9,1134.6227822859769,12,1930.3029110523842,9,1459.0021982291094,12,3922.235372368798,10,2275.892041230275,8,1210.9957017733698,8,2849.2973001262603,7,253.67332181376935,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-34,-4548.05577198456,-38,-4558.408906452075,-47,-4499.58470537721,-57,-4549.039897079556,-43,-4590.502311242162,-51,-4573.545407478379,0,0.0,98002.46072589763,"{'Crncy_03': np.float64(20769.88193881568), 'Crncy_04': np.float64(-6544.686233082294), 'Crncy_02': np.float64(284.56259945470174), 'Crncy_01': np.float64(12767.300564302974)}",0.0,6931.267965334384
1998-08-05,97919.39334784604,10,1346.9639066476802,11,1391.6759266499746,11,1468.7840778050888,7,1808.2630765362971,6,424.9583144022346,12,1857.756030090015,11,3812.8996774148286,9,1133.397839728162,12,1927.22446529311,9,1455.4498627658247,12,3878.636816926521,10,2368.85860132212,8,1210.4217398876729,8,2802.348098574503,8,284.528031353123,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-34,-4521.7571327485475,-38,-4554.850108375899,-47,-4512.1199590648475,-57,-4565.277086591325,-43,-4580.248668000601,-50,-4506.425359198633,0,0.0,97850.88149926334,"{'Crncy_03': np.float64(20697.91747488734), 'Crncy_04': np.float64(-6416.852355569085), 'Crncy_02': np.float64(267.23283539050044), 'Crncy_01': np.float64(12623.868510688397)}",0.0,6904.017783633081
